"Common Name","Botanical Name","State","County","Site","Site Latitude","Site Longitude","Location comments","Tree name","Tree id","Measurement number","Latitude","Longitude","Elevation","Ownership type","Height (ft)","Height measurement method","Girth (ft)","Girth (in)","Crown spread (ft)","Tree comments","Measurer(s)","Measured","Trip report url","Photos available"
"American Elm","Ulmus americana","Pennsylvania","Delaware","Scott Arboretum","","","","","133886","1","","","160.0 ft","Private","107.8'","Clinometer/laser rangefinder/sine","17.9'","215''","99.0'","Tag # so 339 * d","Scott Wade, Sue Stark","2008-10-09","http%3A%2F%2Fwww.nativetreesociety.org%2Ffieldtrips%2Fpenna%2Fbig_tulip_found_pa.htm","N"
"Cut-Leaf Japanese Maple","Acer palmatum var. dissectum","Pennsylvania","Delaware","Scott Arboretum","","","","","133888","1","","","160.0 ft","Private","14.7'","Clinometer/laser rangefinder/sine","4.6'","55''","33.0'","","Scott Wade, Sue Stark","2008-10-09","http%3A%2F%2Fwww.nativetreesociety.org%2Ffieldtrips%2Fpenna%2Fbig_tulip_found_pa.htm","N"
"Kentucky Coffeetree","Gymnocladus dioicus","Pennsylvania","Delaware","Scott Arboretum","39 54.179","-075 21.126","","","133885","1","39 54.179","-075 21.126","160.0 ft","Private","105.6'","Clinometer/laser rangefinder/sine","11.2'","134''","66.0'","","Scott Wade, Sue Stark","2008-10-09","http%3A%2F%2Fwww.nativetreesociety.org%2Ffieldtrips%2Fpenna%2Fbig_tulip_found_pa.htm","N"
"Pawpaw","Asimina triloba","Pennsylvania","Delaware","Scott Arboretum","","","","","133887","1","","","160.0 ft","Private","2.5'","Clinometer/laser rangefinder/sine","2.6'","31''","18.0'","","Scott Wade, Sue Stark","2008-10-09","http%3A%2F%2Fwww.nativetreesociety.org%2Ffieldtrips%2Fpenna%2Fbig_tulip_found_pa.htm","N"
"Tuliptree","Liriodendron tulipifera","Pennsylvania","Delaware","Scott Arboretum","","","","","133884","1","","","160.0 ft","Private","144.0'","Clinometer/laser rangefinder/sine","16.8'","202''","88.0'","Height is Not Less Than (NLT)","Scott Wade, Sue Stark","2008-10-09","http%3A%2F%2Fwww.nativetreesociety.org%2Ffieldtrips%2Fpenna%2Fbig_tulip_found_pa.htm","N"
