"Common Name","Botanical Name","State","County","Site","Site Latitude","Site Longitude","Location comments","Tree name","Tree id","Measurement number","Latitude","Longitude","Elevation","Ownership type","Height (ft)","Height measurement method","Girth (ft)","Girth (in)","Crown spread (ft)","Tree comments","Measurer(s)","Measured","Trip report url","Photos available"
"Engelmann Spruce","Picea engelmannii var. engelmannii","Washington","Skagit","Easy Pass, North Cascades Scenic Highway","","","","","274363","1","","","3730.0 ft","Public","223.0'","Clinometer/laser rangefinder/sine","16.9'","202''","","""Easy Pass Tower;"" top ~ 30' dead but intact","Elijah Whitcomb","2022-07-06","","N"
