"Common Name","Botanical Name","State","County","Site","Site Latitude","Site Longitude","Location comments","Tree name","Tree id","Measurement number","Latitude","Longitude","Elevation","Ownership type","Height (ft)","Height measurement method","Girth (ft)","Girth (in)","Crown spread (ft)","Tree comments","Measurer(s)","Measured","Trip report url","Photos available"
"American Beech","Fagus grandifolia","South Carolina","Greenville","Jones Gap State Park","","","11.300 Acres encompassing Jones Gap State Park and Caesars Head","","238134","1","","","","Public - state","","Clinometer/laser rangefinder/sine","9.7'","116''","","","James Parton","2008-05-16","http%3A%2F%2Fwww.nativetreesociety.org%2Ffieldtrips%2Fsouth_carolina%2Fjones_gap%2Fjones_gap_state_park_sc.htm","N"
"Chestnut Oak","Quercus montana","South Carolina","Greenville","Jones Gap State Park","","","11.300 Acres encompassing Jones Gap State Park and Caesars Head","","238126","1","","","","Public - state","91.5'","Clinometer/laser rangefinder/sine","9.9'","119''","","","James Parton","2008-05-16","http%3A%2F%2Fwww.nativetreesociety.org%2Ffieldtrips%2Fsouth_carolina%2Fjones_gap%2Fjones_gap_state_park_sc.htm","N"
"Eastern Hemlock","Tsuga canadensis","South Carolina","Greenville","Jones Gap State Park","","","11.300 Acres encompassing Jones Gap State Park and Caesars Head","","238125","1","","","","Public - state","130.6'","Clinometer/laser rangefinder/sine","6.8'","82''","","","James Parton","2008-05-16","http%3A%2F%2Fwww.nativetreesociety.org%2Ffieldtrips%2Fsouth_carolina%2Fjones_gap%2Fjones_gap_state_park_sc.htm","N"
"Eastern White Pine","Pinus strobus","South Carolina","Greenville","Jones Gap State Park","","","11.300 Acres encompassing Jones Gap State Park and Caesars Head","","238130","1","","","","Public - state","","Clinometer/laser rangefinder/sine","8.6'","103''","","","James Parton","2008-05-16","http%3A%2F%2Fwww.nativetreesociety.org%2Ffieldtrips%2Fsouth_carolina%2Fjones_gap%2Fjones_gap_state_park_sc.htm","N"
"Eastern White Pine","Pinus strobus","South Carolina","Greenville","Jones Gap State Park","","","11.300 Acres encompassing Jones Gap State Park and Caesars Head","","238129","1","","","","Public - state","121.5'","Clinometer/laser rangefinder/sine","10.8'","130''","","","James Parton","2008-05-16","http%3A%2F%2Fwww.nativetreesociety.org%2Ffieldtrips%2Fsouth_carolina%2Fjones_gap%2Fjones_gap_state_park_sc.htm","N"
"Eastern White Pine","Pinus strobus","South Carolina","Greenville","Jones Gap State Park","","","11.300 Acres encompassing Jones Gap State Park and Caesars Head","","238131","1","","","","Public - state","131.1'","Clinometer/laser rangefinder/sine","7.8'","93''","","","James Parton","2008-05-16","http%3A%2F%2Fwww.nativetreesociety.org%2Ffieldtrips%2Fsouth_carolina%2Fjones_gap%2Fjones_gap_state_park_sc.htm","N"
"Scarlet Oak","Quercus coccinea","South Carolina","Greenville","Jones Gap State Park","","","11.300 Acres encompassing Jones Gap State Park and Caesars Head","","238133","1","","","","Public - state","94.5'","Clinometer/laser rangefinder/sine","","","","","James Parton","2008-05-16","http%3A%2F%2Fwww.nativetreesociety.org%2Ffieldtrips%2Fsouth_carolina%2Fjones_gap%2Fjones_gap_state_park_sc.htm","N"
"Shortleaf Pine","Pinus echinata","South Carolina","Greenville","Jones Gap State Park","","","11.300 Acres encompassing Jones Gap State Park and Caesars Head","","238127","1","","","","Public - state","109.3'","Clinometer/laser rangefinder/sine","6.9'","83''","","","James Parton","2008-05-16","http%3A%2F%2Fwww.nativetreesociety.org%2Ffieldtrips%2Fsouth_carolina%2Fjones_gap%2Fjones_gap_state_park_sc.htm","N"
"Shortleaf Pine","Pinus echinata","South Carolina","Greenville","Jones Gap State Park","","","11.300 Acres encompassing Jones Gap State Park and Caesars Head","","238128","1","","","","Public - state","117.5'","Clinometer/laser rangefinder/sine","6.4'","77''","","","James Parton","2008-05-16","http%3A%2F%2Fwww.nativetreesociety.org%2Ffieldtrips%2Fsouth_carolina%2Fjones_gap%2Fjones_gap_state_park_sc.htm","N"
"Virginia Pine","Pinus virginiana","South Carolina","Greenville","Jones Gap State Park","","","11.300 Acres encompassing Jones Gap State Park and Caesars Head","","238132","1","","","","Public - state","89.4'","Clinometer/laser rangefinder/sine","3.7'","44''","","","James Parton","2008-05-16","http%3A%2F%2Fwww.nativetreesociety.org%2Ffieldtrips%2Fsouth_carolina%2Fjones_gap%2Fjones_gap_state_park_sc.htm","N"
