"Common Name","Botanical Name","State","County","Site","Site Latitude","Site Longitude","Location comments","Tree name","Tree id","Measurement number","Latitude","Longitude","Elevation","Ownership type","Height (ft)","Height measurement method","Girth (ft)","Girth (in)","Crown spread (ft)","Tree comments","Measurer(s)","Measured","Trip report url","Photos available"
"Arborvitae","Thuja occidentalis","Virginia","Various","Virginia Single Tree Sites","37 40.699","-080 13.964","","","240482","1","37 40.699","-080 13.964","1800.0 ft","Public/Private","59.4'","Clinometer/laser rangefinder/sine","","","","Measured by T. Sharp 4/7/2021. Tree located on narrow strip along Dunlap Creek and Virginia 311(Kanawha Trail) between Crows and Sweet Chalybeate Springs, Allegheny County.. Many smaller specimens border the road and creek.","Various Various","2000-01-01","","N"
"Compton Oak","Quercus x comptonae","Virginia","Various","Virginia Single Tree Sites","37 16.933","-076 41.812","","","240481","1","37 16.933","-076 41.812","","Public/Private","60.5'","Clinometer/laser rangefinder/sine","16.7'","200''","9.3'","Measured by L. Tucei 6/23/2017.
Tree is a hybrid of Q. virginiana and Q. lyrata.
Crown spread is an average with maximum being 112'.","Various Various","2000-01-01","","N"
"Pin Oak","Quercus palustris","Virginia","Various","Virginia Single Tree Sites","38 14.622","-077 22.193","","","240478","1","38 14.622","-077 22.193","","Public/Private","93.4'","Clinometer/laser rangefinder/sine","17.8'","214''","","Owned by Nature conservancy
Measured by Darian Copiz, 3/28/2005
Longest Limb 57'
Spotsylvania County","Various Various","2000-01-01","","N"
"Southern Red Oak","Quercus falcata","Virginia","Various","Virginia Single Tree Sites","37 21.678","-079 15.973","","","240477","1","37 21.678","-079 15.973","800.0 ft","Public/Private","84.8'","Clinometer/laser rangefinder/sine","21.1'","253''","108.0'","Measured by Will Blozan 12/05/2008
Crown Spread is an average
Tree located on road to Poplar Forest, Bedford County","Various Various","2000-01-01","","N"
"White Oak","Quercus alba","Virginia","Various","Virginia Single Tree Sites","38 08.363","-078 26.965","","","240479","1","38 08.363","-078 26.965","600.0 ft","Public/Private","72.0'","Clinometer/laser rangefinder/sine","24.2'","290''","94.0'","Measured by Bob Leverett 4/9/2013
Crown spread is an average
Tree is located on the Charlottesville/Albemarle Airport property in Albemale County","Various Various","2000-01-01","","N"
"White Oak","Quercus alba","Virginia","Various","Virginia Single Tree Sites","36 52.869","-077 47.403","","","240480","1","36 52.869","-077 47.403","180.0 ft","Public/Private","85.9'","Clinometer/laser rangefinder/sine","28.6'","343''","105.9'","Tree located on private property off of Va.632    (Great Oak Road) near Warfield, Brunswick County. Measured by D. Bidlack on 2/28/2016. Circumference taken at 4' 1"". Bidlack made an estimate of measurements if they were taken at 4.5'.
See: http://www.ents-bbs.org/viewtopic.php?f=128&t=7568#p36693","Various Various","2000-01-01","","N"
