"Common Name","Botanical Name","State","County","Site","Site Latitude","Site Longitude","Location comments","Tree name","Tree id","Measurement number","Latitude","Longitude","Elevation","Ownership type","Height (ft)","Height measurement method","Girth (ft)","Girth (in)","Crown spread (ft)","Tree comments","Measurer(s)","Measured","Trip report url","Photos available"
"Deodar Cedar","Cedrus deodara","Andalusia","Málaga","Ronda","","","","","283183","1","","","","Public - city","98.4'","Clinometer/laser rangefinder/sine","12.6'","151''","","Located Plaza Pedro Perez Clotet","Turner Sharp","2014-11-03","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D403%26t%3D6982%26sid%3D665c7b00afe9cb7d13275eb83e9b52fd","N"
"Italian Stone Pine","Pinus pinea","Andalusia","Málaga","Ronda","","","","","283184","1","","","","Public - city","60.0'","Clinometer/laser rangefinder/sine","14.0'","168''","","Located in Plaza de Merced.
aka ""Umbrella Pine""","Turner Sharp","2014-11-03","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D403%26t%3D6982%26sid%3D665c7b00afe9cb7d13275eb83e9b52fd","N"
"Judas-Tree","Cercis  siliquastrum","Andalusia","Málaga","Ronda","","","","","283185","1","","","","Public - city","41.5'","Clinometer/laser rangefinder/sine","4.0'","48''","","located in Alameda Park","Turner Sharp","2014-11-03","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D403%26t%3D6982%26sid%3D665c7b00afe9cb7d13275eb83e9b52fd","N"
"Scots Pine","Pinus sylvestris","Andalusia","Málaga","Ronda","","","","","283180","1","","","","Public - city","38.7'","Clinometer/laser rangefinder/sine","5.4'","65''","","Locatedi Plaza Marie Auxiliadora","Turner Sharp","2014-11-03","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D403%26t%3D6982%26sid%3D665c7b00afe9cb7d13275eb83e9b52fd","N"
"Spanish Fir","Abies pinsapo","Andalusia","Málaga","Ronda","","","","","283181","1","","","","Public - city","39.4'","Clinometer/laser rangefinder/sine","5.9'","71''","","Locatedi Plaza Marie Auxiliadora","Turner Sharp","2014-11-03","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D403%26t%3D6982%26sid%3D665c7b00afe9cb7d13275eb83e9b52fd","N"
"Spanish Fir","Abies pinsapo","Andalusia","Málaga","Ronda","","","","","283182","1","","","","Public - city","41.4'","Clinometer/laser rangefinder/sine","5.8'","70''","","Locatedi Plaza Marie Auxiliadora","Turner Sharp","2014-11-03","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D403%26t%3D6982%26sid%3D665c7b00afe9cb7d13275eb83e9b52fd","N"
"Cork Oak","Quercus suber","Andalusia","Sevilla","Andalusia Single Tree Sites","36 46.926","-005 16.607","","","274950","1","36 46.926","-005 16.607","","Public-Private","42.7'","Clinometer/laser rangefinder/sine","8.8'","106''","","Measured by T, Sharp 11/4/2014 along Highway 372 in Autonomous  Community of Andalusia","Various Various","2010-01-01","","N"
"Black Poui","Jacaranda mimosifolia","Andalusia","Sevilla","Royal Alcszar O Selille","","","","","274939","1","","","","Public - federal","53.2'","Clinometer/laser rangefinder/sine","","","","Located in the ""Patio de la Montana""
aka as Blue Jacaranda","Turner Sharp","2014-10-31","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D403%26t%3D6982%26sid%3D17cca9bfba6e01cbcdc72033af7f7718%23p32830","N"
"Black Poui","Jacaranda mimosifolia","Andalusia","Sevilla","Royal Alcszar O Selille","","","","","274940","1","","","","Public - federal","59.3'","Clinometer/laser rangefinder/sine","","","","Located in the ""Patio de la Montana""
aka as Blue Jacaranda","Turner Sharp","2014-10-31","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D403%26t%3D6982%26sid%3D17cca9bfba6e01cbcdc72033af7f7718%23p32830","N"
"Black Poui","Jacaranda mimosifolia","Andalusia","Sevilla","Royal Alcszar O Selille","","","","","274947","1","","","","Public - federal","68.7'","Clinometer/laser rangefinder/sine","8.7'","104''","","aka as Blue Jacaranda","Turner Sharp","2014-10-31","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D403%26t%3D6982%26sid%3D17cca9bfba6e01cbcdc72033af7f7718%23p32830","N"
"Black Walnut","Juglans nigra","Andalusia","Sevilla","Royal Alcszar O Selille","","","","","274946","1","","","","Public - federal","72.8'","Clinometer/laser rangefinder/sine","6.0'","72''","","","Turner Sharp","2014-10-31","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D403%26t%3D6982%26sid%3D17cca9bfba6e01cbcdc72033af7f7718%23p32830","N"
"Date Palm","Phoenix dactylifera","Andalusia","Sevilla","Royal Alcszar O Selille","","","","","274949","1","","","","Public - federal","","Clinometer/laser rangefinder/sine","8.4'","101''","","","Turner Sharp","2014-10-31","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D403%26t%3D6982%26sid%3D17cca9bfba6e01cbcdc72033af7f7718%23p32830","N"
"English Yew","Taxus baccata","Andalusia","Sevilla","Royal Alcszar O Selille","","","","","274941","1","","","","Public - federal","42.1'","Clinometer/laser rangefinder/sine","4.4'","53''","","Located in Jardin de la Cruz","Turner Sharp","2014-10-31","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D403%26t%3D6982%26sid%3D17cca9bfba6e01cbcdc72033af7f7718%23p32830","N"
"Judas-Tree","Cercis siliquastrum","Andalusia","Sevilla","Royal Alcszar O Selille","","","","","274943","1","","","","Public - federal","45.8'","Clinometer/laser rangefinder/sine","1.8'","22''","","Tallest and largest stem of a multi-stem tree measured at 5'.","Turner Sharp","2014-10-31","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D403%26t%3D6982%26sid%3D17cca9bfba6e01cbcdc72033af7f7718%23p32830","N"
"Pecan","Carya illinoinensis","Andalusia","Sevilla","Royal Alcszar O Selille","","","","","274942","1","","","","Public - federal","80.5'","Clinometer/laser rangefinder/sine","4.8'","58''","","","Turner Sharp","2014-10-31","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D403%26t%3D6982%26sid%3D17cca9bfba6e01cbcdc72033af7f7718%23p32830","N"
"River Redgum","Eucalyptus camaldulensis","Andalusia","Sevilla","Royal Alcszar O Selille","","","","","274944","1","","","","Public - federal","93.8'","Clinometer/laser rangefinder/sine","14.2'","171''","","","Turner Sharp","2014-10-31","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D403%26t%3D6982%26sid%3D17cca9bfba6e01cbcdc72033af7f7718%23p32830","N"
"Southern Magnolia","Magnolia grandiflora","Andalusia","Sevilla","Royal Alcszar O Selille","","","","","274948","1","","","","Public - federal","49.2'","Clinometer/laser rangefinder/sine","6.8'","81''","","","Turner Sharp","2014-10-31","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D403%26t%3D6982%26sid%3D17cca9bfba6e01cbcdc72033af7f7718%23p32830","N"
"Tree Of Heaven","Ailanthus altissima","Andalusia","Sevilla","Royal Alcszar O Selille","","","","","274945","1","","","","Public - federal","75.7'","Clinometer/laser rangefinder/sine","4.4'","52''","","","Turner Sharp","2014-10-31","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D403%26t%3D6982%26sid%3D17cca9bfba6e01cbcdc72033af7f7718%23p32830","N"
