"Common Name","Botanical Name","State","County","Site","Site Latitude","Site Longitude","Location comments","Tree name","Tree id","Measurement number","Latitude","Longitude","Elevation","Ownership type","Height (ft)","Height measurement method","Girth (ft)","Girth (in)","Crown spread (ft)","Tree comments","Measurer(s)","Measured","Trip report url","Photos available"
"European Hackberry","Celtis australis","Budapest","Budapest","Grounds Of Museum Of Hungarian History And Culture","47 29.513","019 03.732","","","283220","1","47 29.513","019 03.732","","Public - federal","54.9'","Clinometer/laser rangefinder/sine","6.3'","75''","","","Turner Sharp","2016-03-30","","N"
"European Hackberry","Celtis australis","Budapest","Budapest","Lanchid Park","47 29.869","019 02.416","","","283208","1","47 29.869","019 02.416","","Public - federal","44.5'","Clinometer/laser rangefinder/sine","7.6'","91''","","","Turner Sharp","2016-03-29","","N"
"European Hackberry","Celtis australis","Community of Madrid","Madrid","Royal Botanical Garden","","","","","274934","1","","","","Public - federal","55.1'","Clinometer/laser rangefinder/sine","6.8'","82''","","","Turner Sharp","2014-10-24","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D403%26t%3D6982%26sid%3D17cca9bfba6e01cbcdc72033af7f7718%23p32830","N"
