"Common Name","Botanical Name","State","County","Site","Site Latitude","Site Longitude","Location comments","Tree name","Tree id","Measurement number","Latitude","Longitude","Elevation","Ownership type","Height (ft)","Height measurement method","Girth (ft)","Girth (in)","Crown spread (ft)","Tree comments","Measurer(s)","Measured","Trip report url","Photos available"
"Canary Island Pine","Pinus canariensis","Canary Islands","Santa Cruz De Tenerife","Vvtaflor","28 09.915","-016 38.214","","","283179","1","28 09.915","-016 38.214","","Public","151.6'","Clinometer/laser rangefinder/sine","","","","Named ""Pino Gordo""","Ray Kouta, Ray Tuomas","2013-12-13","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D403%26t%3D6889%26sid%3D054881fc31efdc78f004fb11b9fdeea3","N"
"Canary Island Pine","Pinus canariensis","Canary Islands","Santa Cruz De Tenerife","Vvtaflor","28 09.982","-016 38.236","","","283178","1","28 09.982","-016 38.236","","Public","187.0'","Clinometer/laser rangefinder/sine","","","","Named ""Pino delas dos Pernadas""","Ray Kouta, Ray Tuomas","2013-12-13","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D403%26t%3D6889%26sid%3D054881fc31efdc78f004fb11b9fdeea3","N"
