"Common Name","Botanical Name","State","County","Site","Site Latitude","Site Longitude","Location comments","Tree name","Tree id","Measurement number","Latitude","Longitude","Elevation","Ownership type","Height (ft)","Height measurement method","Girth (ft)","Girth (in)","Crown spread (ft)","Tree comments","Measurer(s)","Measured","Trip report url","Photos available"
"Manchurian Fir","Abies holophylla","New York","Monroe","Highland Park","","","","","226018","1","","","","Public","63.3'","Clinometer/laser rangefinder/sine","5.6'","67''","","","Elijah Whitcomb, Tom Howard","2020-11-01","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D105%26t%3D7037","N"
"Manchurian Fir","Abies holophylla","New York","Monroe","Highland Park","43 08.023","-077 36.285","","","226017","1","43 08.023","-077 36.285","","Public","87.3'","Clinometer/laser rangefinder/sine","5.8'","69''","","","Elijah Whitcomb, Tom Howard","2020-11-01","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D105%26t%3D7037","N"
"Manchurian Fir","Abies holophylla","Pennsylvania","Delaware","Haverford College Arboretum","","","","","225109","1","","","300.0 ft","Private","24.0'","Clinometer/laser rangefinder/sine","2.0'","24''","25.2'","","Scott Wade","2007-03-02","http%3A%2F%2Fwww.nativetreesociety.org%2Ffieldtrips%2Fpenna%2Fhaverford_college_arboretum.htm","N"
