"Common Name","Botanical Name","State","County","Site","Site Latitude","Site Longitude","Location comments","Tree name","Tree id","Measurement number","Latitude","Longitude","Elevation","Ownership type","Height (ft)","Height measurement method","Girth (ft)","Girth (in)","Crown spread (ft)","Tree comments","Measurer(s)","Measured","Trip report url","Photos available"
"Port Orford Cedar","Chamaecyparis lawsoniana","New York","Monroe","Highland Park","43 07.993","-077 36.328","","","226023","1","43 07.993","-077 36.328","","Public","82.5'","Clinometer/laser rangefinder/sine","4.6'","55''","","","Elijah Whitcomb, Tom Howard","2020-11-01","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D105%26t%3D7037","N"
"Port Orford Cedar","Chamaecyparis lawsoniana","Oregon","Josephine","Oregon Caves National Monument & Preserve","42 05.695","-123 24.234","","","297897","1","42 05.695","-123 24.234","4480.0 ft","Public","167.8'","Clinometer/laser rangefinder/sine","21.0'","252''","","","Elijah Whitcomb","2023-06-18","","N"
"Port Orford Cedar","Chamaecyparis lawsoniana","Oregon","Josephine","Oregon Caves National Monument & Preserve","42 05.674","-123 24.115","","","297898","1","42 05.674","-123 24.115","4595.0 ft","Public","186.1'","Clinometer/laser rangefinder/sine","","","","","Elijah Whitcomb","2023-06-18","","N"
