"Common Name","Botanical Name","State","County","Site","Site Latitude","Site Longitude","Location comments","Tree name","Tree id","Measurement number","Latitude","Longitude","Elevation","Ownership type","Height (ft)","Height measurement method","Girth (ft)","Girth (in)","Crown spread (ft)","Tree comments","Measurer(s)","Measured","Trip report url","Photos available"
"Narrowleaf Willow","Salix exigua","Wyoming","Teton","Pacific Creek","","","Tees were measured along flood plain of Pacific Creek upstream of the US 191 highway bridge on river right descending.","","126222","1","","","6700.0 ft","Public - National Park","23.8'","Clinometer/laser rangefinder/sine","0.8'","10''","","","Turner Sharp","2016-06-21","","N"
"Narrowleaf Willow","Salix exigua","Wyoming","Teton","Pacific Creek","43 51.058","-110 31.049","Tees were measured along flood plain of Pacific Creek upstream of the US 191 highway bridge on river right descending.","","126223","1","43 51.058","-110 31.049","6700.0 ft","Public - National Park","37.8'","Clinometer/laser rangefinder/sine","2.3'","28''","","","Turner Sharp","2016-06-21","","N"
