"Common Name","Botanical Name","State","County","Site","Site Latitude","Site Longitude","Location comments","Tree name","Tree id","Measurement number","Latitude","Longitude","Elevation","Ownership type","Height (ft)","Height measurement method","Girth (ft)","Girth (in)","Crown spread (ft)","Tree comments","Measurer(s)","Measured","Trip report url","Photos available"
"Italian  Cypress","Cupressus sempervirens","Tuscany","Provincia Di Siena","Montepulciano","","","","","283118","1","","","","Public-Private","74.0'","Clinometer/laser rangefinder/sine","7.8'","94''","","","Turner Sharp","2017-09-17","","N"
