"Common Name","Botanical Name","State","County","Site","Site Latitude","Site Longitude","Location comments","Tree name","Tree id","Measurement number","Latitude","Longitude","Elevation","Ownership type","Height (ft)","Height measurement method","Girth (ft)","Girth (in)","Crown spread (ft)","Tree comments","Measurer(s)","Measured","Trip report url","Photos available"
"Father David's Maple","Acer davidii","Maryland","Various Counties","Maryland Single Tree Sites","39 19.206","-076 38.631","","","163348","1","39 19.206","-076 38.631","200.0 ft","Private. Public","47.0'","Clinometer/laser rangefinder/sine","2.3'","28''","29.5'","Tree Located in Druid Hill Park, Baltimore, MD.
Measured by Dan Wilson 2/2012
Crown spread is an average of two measurements","Various Various","2010-01-01","","N"
"Father David's Maple","Acer davidii","Pennsylvania","Delaware","Taylor Arboretum","","","Owned by Widener University","","243241","1","","","","Private","58.7'","Clinometer/laser rangefinder/sine","5.9'","71''","","","Scott Wade","2007-03-03","http%3A%2F%2Fwww.nativetreesociety.org%2Ffieldtrips%2Fpenna%2Fhaverford_college_arboretum.htm","N"
