"Common Name","Botanical Name","State","County","Site","Site Latitude","Site Longitude","Location comments","Tree name","Tree id","Measurement number","Latitude","Longitude","Elevation","Ownership type","Height (ft)","Height measurement method","Girth (ft)","Girth (in)","Crown spread (ft)","Tree comments","Measurer(s)","Measured","Trip report url","Photos available"
"Japanese Bush Spruce","Picea maximowiczii","Maryland","Baltimore City","Cylburn Arboretum","","","","","102906","1","","","400.0 ft","Public","60.9'","Clinometer/laser rangefinder/sine","5.3'","64''","","","Turner Sharp","2015-08-16","","N"
"Japanese Bush Spruce","Picea maximowiczii","New York","Monroe","Highland Park","43 07.958","-077 36.358","","","226030","1","43 07.958","-077 36.358","615.0 ft","Public","80.4'","Clinometer/laser rangefinder/sine","5.1'","61''","","","Elijah Whitcomb, Tom Howard","2020-11-01","http%3A%2F%2Fwww.ents-bbs.org%2Fviewtopic.php%3Ff%3D105%26t%3D7037","N"
