"Common Name","Botanical Name","State","County","Site","Site Latitude","Site Longitude","Location comments","Tree name","Tree id","Measurement number","Latitude","Longitude","Elevation","Ownership type","Height (ft)","Height measurement method","Girth (ft)","Girth (in)","Crown spread (ft)","Tree comments","Measurer(s)","Measured","Trip report url","Photos available"
"Highbush Blueberry","Vaccinium corymbosum","North Carolina","Haywood","Baxter Creek","","","Baxter Creek into Big Creek into Pigeon River.","","230524","1","","","","Public - federal","12.8'","Clinometer/laser rangefinder/sine","0.8'","9''","","","Jess Riddle","2004-10-17","http%3A%2F%2Fwww.nativetreesociety.org%2Ffieldtrips%2Fgsmnp%2Fbaxter_creek_trail.htm","N"
"Highbush Blueberry","Vaccinium corymbosum","North Carolina","Haywood","Middle Prong Wilderness","","","7900 acres","","227266","1","","","","Public - national","","Clinometer/laser rangefinder/sine","1.4'","17''","","Circumference taken at 1 1/2'","Jess Riddle","2006-07-24","http%3A%2F%2Fnativetreesociety.org%2Ffieldtrips%2Fnorth_carolina%2Fmiddleprong%2Fmiddleprong.htm","N"
"Highbush Blueberry","Vaccinium corymbosum","Tennessee","Franklin","College Of The South","35 12.246","-085 57.367","","","323428","1","35 12.246","-085 57.367","1960.0 ft","Public","17.6'","Clinometer/laser rangefinder/sine","0.9'","11''","","","Elijah Whitcomb","2026-02-28","","N"
