"Common Name","Botanical Name","State","County","Site","Site Latitude","Site Longitude","Location comments","Tree name","Tree id","Measurement number","Latitude","Longitude","Elevation","Ownership type","Height (ft)","Height measurement method","Girth (ft)","Girth (in)","Crown spread (ft)","Tree comments","Measurer(s)","Measured","Trip report url","Photos available"
"European Turkey Oak","Quercus cerris","Vienna","Wien","University Of Vienna Botanical Garden","","","Established in 1754 but heavily damaged during WW 11 and repaired after the war.","","286418","1","","","","Public-Private","54.1'","Clinometer/laser rangefinder/sine","9.1'","109''","","","Turner Sharp","2016-03-15","","N"
"European Turkey Oak","Quercus cerris","New York","Monroe","Durand Eastman Park","","","","","281846","1","","","","Public","94.0'","Clinometer/laser rangefinder/sine","11.3'","136''","","","Elijah Whitcomb","2020-10-05","","N"
"European Turkey Oak","Quercus cerris","West Virginia","Monongalia","Guthrie Loop Trail","","","This section of the arboretum features mostly planted specimens of native and exoctic species.","","222948","1","","","1040.0 ft","Public - state","45.6'","Clinometer/laser rangefinder/sine","1.8'","22''","","","Turner Sharp","2016-02-29","","N"
