"Id","ScientificName","CommonName","MaxHeight","MaxHeightInputFormat","MaxHeightTreeId","MaxGirth","MaxGirthInputFormat","MaxGirthTreeId","MaxCrownSpread","MaxCrownSpreadInputFormat","MaxCrownSpreadTreeId","Number"
"601196590","Maackia amurensis","Amur Maackia","3.6299999237060547e+001","2","226090","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"610388381","Pinus torreyana","Torrey Pine","8.8500000000000000e+001","2","241857","1.2416666984558105e+001","2","241857","0.0000000000000000e+000","0",NULL,"1"
"611132639","Quercus x leana","Hybrid Oak","1.0250000000000000e+002","2","255868","1.1666666984558105e+001","2","255868","9.3800003051757813e+001","2","255868","2"
"611695415","Quercus xschuettei","Hybrid Oak","9.9500000000000000e+001","2","281056","1.1000000000000000e+001","2","281057","0.0000000000000000e+000","0",NULL,"2"
"613114069","Cercis siliquastrum","Judas-Tree","4.5799999237060547e+001","2","274943","1.8333333730697632e+000","2","274943","0.0000000000000000e+000","0",NULL,"1"
"614083020","Acer barbatum","Southern Sugar Maple","1.0900000000000000e+002","2","321868","8.6999998092651367e+000","2","321817","0.0000000000000000e+000","0",NULL,"3"
"616080547","Gymnocladus dioicus","Kentucky Coffeetree","1.3819999694824219e+002","2","320444","1.4916666984558105e+001","2","312063","7.2000000000000000e+001","2","214527","71"
"618192163","Nyssa aquatica","Water Tupelo","1.1309999847412109e+002","2","2418","3.3083332061767578e+001","2","241390","5.4000000000000000e+001","2","241389","7"
"619182801","Fraxinus americana var. biltmoreana","Biltmore Ash","1.5039999389648437e+002","2","257629","1.3500000000000000e+001","2","321767","0.0000000000000000e+000","0",NULL,"70"
"622068324","Ulmus parvifolia","Chinese Elm","6.1500000000000000e+001","2","164189","8.4000005722045898e+000","2","164189","5.1000000000000000e+001","2","315012","3"
"629118140","Gordonia lasianthus","Loblolly Bay","0.0000000000000000e+000","0",NULL,"2.0833332538604736e+000","2","252320","0.0000000000000000e+000","0",NULL,"1"
"629204032","Celtis spp.","Hackberry","4.0700000762939453e+001","2","175065","3.4166667461395264e+000","2","175065","0.0000000000000000e+000","0",NULL,"1"
"634166007","Quercus texana","Texas Red Oak","1.5250000000000000e+002","2","321802","1.7100000381469727e+001","2","321992","9.3000000000000000e+001","2","251181","19"
"638262825","Abies balsamea var. balsamea","Balsam Fir","1.0869999694824219e+002","2","228334","9.5833330154418945e+000","2","169009","3.8200000762939453e+001","2","169009","19"
"642790868","Prosopis glandulosa var. torreyana","Western Honey Mesquite","2.7200000762939453e+001","2","40591","4.5833334922790527e+000","2","40585","5.8000000000000000e+001","2","40587","6"
"643020469","Persea palustris","Swamp Bay","5.3400001525878906e+001","2","234764","3.0000000000000000e+000","2","234766","0.0000000000000000e+000","0",NULL,"3"
"64768514","Fraxinus anomala","Singleleaf Ash","1.6500000000000000e+001","2","126248","2.5833332538604736e+000","2","126248","0.0000000000000000e+000","0",NULL,"1"
"648946479","Populus deltoides ssp. monilifera","Plains Cottonwood","7.5500000000000000e+001","2","47477","1.2583333015441895e+001","2","269596","0.0000000000000000e+000","0",NULL,"5"
"650105445","Salix caprea","Goat Willow","4.4000000000000000e+001","2","252318","1.5000000000000000e+000","2","252318","0.0000000000000000e+000","0",NULL,"1"
"654709186","Quercus coccinea","Scarlet Oak","1.3889999389648437e+002","2","226766","1.2083333015441895e+001","2","243510","0.0000000000000000e+000","0",NULL,"60"
"660064413","Quercus lyrata","Overcup Oak","1.4330000305175781e+002","2","252723","1.9083333969116211e+001","2","242642","1.2150000000000000e+002","2","242642","54"
"662794238","Vitus spp.","Grape","0.0000000000000000e+000","0",NULL,"1.5000000000000000e+000","2","145384","0.0000000000000000e+000","0",NULL,"1"
"66498893","Pinus clausa","Sand Pine","6.6800003051757813e+001","2","159264","7.2000002861022949e+000","2","159263","0.0000000000000000e+000","0",NULL,"2"
"668694251","Catalpa ovata","Chinese Catalpa","7.0699996948242187e+001","2","226051","1.3500000238418579e+000","2","226086","0.0000000000000000e+000","0",NULL,"2"
"668807991","Cunninghamia lanceolata","Chinese Fir","8.1900001525878906e+001","2","39768","1.2000000000000000e+001","2","253896","5.7000000000000000e+001","2","253896","5"
"669498162","Quercus ilex","Holly Oak","5.3299999237060547e+001","2","286434","5.3666667938232422e+000","2","286434","0.0000000000000000e+000","0",NULL,"2"
"673981035","Sorbus americana","American Mountain Ash","5.6099998474121094e+001","2","229784","4.4666666984558105e+000","2","227261","1.2000000000000000e+001","2","313218","9"
"676042425","Abies cilicica","Cilician Fir","5.1299999237060547e+001","2","226135","3.8499999046325684e+000","2","226135","0.0000000000000000e+000","0",NULL,"1"
"678722307","Quercus marilandica","Blackjack Oak","7.0199996948242188e+001","2","241471","3.8333332538604736e+000","2","236547","0.0000000000000000e+000","0",NULL,"6"
"680084446","Lindera benzoin","Northern Spicebush","3.2000000000000000e+001","2","252310","1.4166666269302368e+000","2","252310","2.3600000381469727e+001","2","256013","16"
"680435840","Sequoiadendron giganteum","Giant Sequoia","2.8479998779296875e+002","2","318133","8.3250000000000000e+001","2","268678","3.3000000000000000e+001","2","255969","9"
"681767289","Crataegus flabellata","Fanleaf Hawthorn","3.8500000000000000e+001","2","312042","4.5999999046325684e+000","2","312042","3.7000000000000000e+001","2","312042","2"
"684001678","Cupressus bakeri","Baker Cypress","5.4299999237060547e+001","2","189018","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"689046295","Sideroxylon lanuginosum","Gum Bully","4.4099998474121094e+001","2","241844","2.0833332538604736e+000","2","241844","0.0000000000000000e+000","0",NULL,"4"
"691925464","Quercus petraea","Sessile Oak","1.3500000000000000e+002","2","283475","2.0000000000000000e+001","2","283474","0.0000000000000000e+000","0",NULL,"4"
"693916753","Picea maximowiczii","Japanese Bush Spruce","8.0400001525878906e+001","2","226030","5.3416666984558105e+000","2","102906","0.0000000000000000e+000","0",NULL,"2"
"694565356","Cercidiphyllum japonicum","Katsura Tree","1.2140000152587891e+002","2","281901","9.2799997329711914e+000","2","281901","0.0000000000000000e+000","0",NULL,"2"
"695322196","Cercis canadensis var. canadensis","Eastern Redbud","4.7799999237060547e+001","2","314570","6.2500000000000000e+000","2","312084","3.4000000000000000e+001","2","313109","21"
"69756915","Populus tremula","European Aspen","1.2730000305175781e+002","2","283484","1.3000000000000000e+001","2","283485","0.0000000000000000e+000","0",NULL,"2"
"700174588","Acer grandidentatum var. grandidentatum","Bigtooth Maple","7.1800003051757813e+001","2","226048","8.1000003814697266e+000","2","226048","0.0000000000000000e+000","0",NULL,"7"
"700731293","Quercus pungens","Pungent Oak","1.9299999237060547e+001","2","142276","1.3999999761581421e+000","2","142276","1.8000000000000000e+001","2","142276","1"
"702344911","Carya laciniosa","Shellbark Hickory","1.3780000305175781e+002","2","249616","1.4666666984558105e+001","2","312121","7.6000000000000000e+001","2","314921","45"
"703880502","Betula spp.","Birch","0.0000000000000000e+000","0",NULL,"2.7500000000000000e+000","2","227134","0.0000000000000000e+000","0",NULL,"1"
"711441682","Fraxinus nigra","Black Ash","1.2000000000000000e+002","2","233606","9.0833330154418945e+000","2","233606","5.2000000000000000e+001","2","313159","18"
"716514220","Taxodium knee","Cypress Knee","6.5999999046325684e+000","2","251185","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"2"
"718655871","Acer floridanum","Southern Sugar Maple","1.1480000305175781e+002","2","233864","1.2000000000000000e+001","2","243215","4.2000000000000000e+001","2","315037","16"
"719304242","Rhamnus cathartica","Common Buckthorn","4.1799999237060547e+001","2","153529","3.6666667461395264e+000","2","153529","0.0000000000000000e+000","0",NULL,"2"
"721979420","Quercus laurifolia","Laurel Oak","1.3010000610351562e+002","2","252722","2.2083333969116211e+001","2","252722","1.1000000000000000e+002","2","2419","9"
"723555984","Xylosma chlorantha","Cachos De Venado","3.4500000000000000e+001","2","234124","1.7500000000000000e+000","2","234124","0.0000000000000000e+000","0",NULL,"1"
"727016042","Vitis spp.","Grape","0.0000000000000000e+000","0",NULL,"4.7500000000000000e+000","2","281436","0.0000000000000000e+000","0",NULL,"21"
"72813857","Eucalyptus globulus ssp. globulus","Tasmanian Bluegum","1.5100000000000000e+002","2","320743","6.5999999046325684e+000","2","320743","0.0000000000000000e+000","0",NULL,"1"
"73124626","Amelanchier x grandifolia","Apple Serviceberry","5.0599998474121094e+001","2","281871","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"733051481","Platanus wrightii","Arizona Sycamore","1.1990000152587891e+002","2","96827","1.3041666984558105e+001","2","23990","0.0000000000000000e+000","0",NULL,"15"
"733633909","Ilex verticillata","Common Winterberry","2.8100000381469727e+001","2","256015","2.1666667461395264e+000","2","224308","1.1000000000000000e+001","2","256015","7"
"734113942","Pinus strobus135'","Eastern White Pine","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"743832965","Viburnum rufidulum","Rusty Blackhaw","2.9399999618530273e+001","2","234440","2.5000000000000000e+000","2","234440","0.0000000000000000e+000","0",NULL,"2"
"747932968","Acer longipes","Chinese Maple","3.7099998474121094e+001","2","281890","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"750955333","Fraxinus caroliniana","Carolina Ash","4.8599998474121094e+001","2","241587","3.1666667461395264e+000","2","168098","0.0000000000000000e+000","0",NULL,"2"
"754294938","Viburnum nudum","Possumhaw","4.4099998474121094e+001","2","236770","1.9166666269302368e+000","2","236770","0.0000000000000000e+000","0",NULL,"2"
"760386485","Acer spicatum","Mountain Maple","4.4200000762939453e+001","2","306151","4.4166665077209473e+000","2","233129","3.2000000000000000e+001","2","306151","20"
"760748427","Acer saccharinum","Silver Maple","1.2889999389648437e+002","2","139188","2.3949998855590820e+001","2","313268","1.2009999847412109e+002","2","15964","169"
"767307482","Abies concolor","White Fir","1.6350000000000000e+002","2","242411","1.0500000000000000e+001","2","242475","4.5299999237060547e+001","2","169010","28"
"776416789","Prunus cerasus","Sour Cherry","8.8300003051757813e+001","2","10091","2.7000000476837158e+000","2","10091","0.0000000000000000e+000","0",NULL,"1"
"778207812","Larix laricina","Tamarack","1.3160000610351562e+002","2","211754","1.1916666984558105e+001","2","239943","6.7000000000000000e+001","2","239943","34"
"781556144","Populus alba","White Poplar","1.0069999694824219e+002","2","226080","8.8499994277954102e+000","2","163889","8.7000000000000000e+001","2","315051","4"
"79021689","Fraxinus velutina","Velvet Ash","8.5900001525878906e+001","2","96832","1.0625000000000000e+001","2","159299","0.0000000000000000e+000","0",NULL,"10"
"791591321","Quercus nigra","Water Oak","1.3710000610351562e+002","2","321797","1.8833333969116211e+001","2","228509","7.8500000000000000e+001","2","251148","49"
"793159136","Abies religiosa","Sacred Fir","8.0599998474121094e+001","2","285517","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"793997284","Pinus longaeva","Great Basin Bristlecone Pine","7.5300003051757813e+001","2","243306","1.5083333015441895e+001","2","243305","0.0000000000000000e+000","0",NULL,"4"
"794609585","Magnolia kobus var. borealis","Kobus Magnolia","8.1000000000000000e+001","2","281870","7.1666665077209473e+000","2","166982","6.6000000000000000e+001","2","166982","3"
"795587480","Euonymus atropurpureus","Burningbush","0.0000000000000000e+000","0",NULL,"5.0000000000000000e-001","2","312106","6.0000000000000000e+000","2","312106","1"
"796617943","Acer negundo var. arizonicum","Arizona Boxelder","4.4200000762939453e+001","2","130892","5.8916664123535156e+000","2","130892","0.0000000000000000e+000","0",NULL,"6"
"799321059","Alnus rhombifolia","White Alder","8.6000000000000000e+001","2","318009","7.1700000762939453e+000","2","318009","0.0000000000000000e+000","0",NULL,"6"
"802446957","Agave spp.","Agave","1.8500000000000000e+001","2","285512","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"804061912","Malus halliana","Hall Crab Apple","3.8599998474121094e+001","2","281848","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"807400322","Morus spp.","Mulberry","2.7600000381469727e+001","2","252619","2.9166667461395264e+000","2","252619","0.0000000000000000e+000","0",NULL,"1"
"808168439","Zanthoxylum setulosum","Aecabu","2.7399999618530273e+001","2","213137","3.3333332538604736e+000","2","213137","0.0000000000000000e+000","0",NULL,"1"
"808281458","Quercus rubra","Northern Red Oak","1.5910000610351562e+002","2","228366","2.4399999618530273e+001","2","225121","1.3650000000000000e+002","2","255992","1043"
"810318708","Crataegus succulenta","Fleshy Hawthorn","2.0000000000000000e+001","2","226079","3.4000000953674316e+000","2","226079","0.0000000000000000e+000","0",NULL,"1"
"814535789","Tsuga heterophylla","Western Hemlock","2.7200000000000000e+002","2","269319","1.6299999237060547e+001","2","296611","0.0000000000000000e+000","0",NULL,"24"
"815555950","Jacaranda mimosifolia","Black Poui","6.8699996948242188e+001","2","274947","8.6666669845581055e+000","2","274947","0.0000000000000000e+000","0",NULL,"3"
"816527452","Eucalyptus globulus","Tasmanian Bluegum","1.6900000000000000e+002","2","234072","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"3"
"816933233","Yucca gigantea","Elephant-Foot Yucca","1.7500000000000000e+001","2","286957","1.9666666984558105e+000","2","286957","0.0000000000000000e+000","0",NULL,"1"
"821110444","Acer pseudoplatanus","Sycamore Maple","9.2500000000000000e+001","2","280526","9.0833330154418945e+000","2","302721","4.4000000000000000e+001","2","313228","3"
"823882081","Guettarda foliacea","Guayabo De Monte","3.6500000000000000e+001","2","213085","3.6666667461395264e+000","2","213085","0.0000000000000000e+000","0",NULL,"1"
"825500885","Prunus pensylvanica","Pin Cherry","8.6000000000000000e+001","2","229210","5.9166665077209473e+000","2","229031","3.1500000000000000e+001","2","313252","16"
"826263144","Anacardium excelsum","Espave","1.6000000000000000e+002","2","213099","1.8716667175292969e+001","2","213082","0.0000000000000000e+000","0",NULL,"2"
"82662962","Pinus montezumae","Montezuma Pine","1.1009999847412109e+002","2","285520","8.0000000000000000e+000","2","285520","0.0000000000000000e+000","0",NULL,"1"
"830032669","Pinus bungeana","Lacebark Pine","1.9000000000000000e+001","2","226014","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"83103702","Kalmia latifolia","Mountain Laurel","2.5500000000000000e+001","2","320109","4.0000000000000000e+000","2","229782","2.1000000000000000e+001","2","142274","24"
"838763506","Sabal uresma","Sonoran Palmetto","3.3299999237060547e+001","2","159267","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"839808334","Hibiscus syriacus","Rose Of Sharon","1.9000000000000000e+001","2","280956","1.0000000000000000e+000","2","280956","0.0000000000000000e+000","0",NULL,"1"
"840145957","Quercus x jackiana","Jack Oak","7.1000000000000000e+001","2","226102","1.5500000000000000e+001","2","226102","0.0000000000000000e+000","0",NULL,"1"
"843701971","Sorbus decora","Northern Mountain Ash","5.2500000000000000e+001","2","233053","4.0000000000000000e+000","2","233053","0.0000000000000000e+000","0",NULL,"5"
"846153151","Populus spp.","Poplar","1.0050000000000000e+002","2","274977","1.1583333015441895e+001","2","274977","0.0000000000000000e+000","0",NULL,"1"
"852869849","Juniperus osteosperma","Utah Juniper","3.1700000762939453e+001","2","220322","5.7833333015441895e+000","2","46456","0.0000000000000000e+000","0",NULL,"10"
"853039661","Pinus koraiensis","Korean Pine","8.7800003051757813e+001","2","226039","6.1700000762939453e+000","2","226039","0.0000000000000000e+000","0",NULL,"1"
"853644510","Torreya taxifolia","Florida Nutmeg","5.3599998474121094e+001","2","258151","2.5000000000000000e+000","2","142268","1.8000000000000000e+001","2","142268","2"
"858224442","Larix occidentalis","Western Larch","2.1300000000000000e+002","2","296925","2.3333333969116211e+001","2","164460","3.8000000000000000e+001","2","164460","25"
"859213578","Platanus racemosa","California Sycamore","1.5260000610351562e+002","2","268820","1.6416666030883789e+001","2","274973","0.0000000000000000e+000","0",NULL,"5"
"859886301","Alnus rubra","Red Alder","1.2500000000000000e+002","2","296870","8.8199996948242187e+000","2","296870","0.0000000000000000e+000","0",NULL,"4"
"860495865","Crataegus opaca","Riverflat Hawthorn","2.2500000000000000e+001","2","241499","2.5833332538604736e+000","2","241499","0.0000000000000000e+000","0",NULL,"1"
"863834045","Vaccinium arboreum","Farkleberry","2.9399999618530273e+001","2","2427","2.4166667461395264e+000","2","2426","2.5500000000000000e+001","2","2426","5"
"867542797","Sambucus racemosa var. racemosa","Red Elderberry","1.6100000381469727e+001","2","222077","7.5000000000000000e-001","2","222077","0.0000000000000000e+000","0",NULL,"1"
"868152518","Quercus chrysolepis var. chrysolepis","Canyon Live Oak","3.5599998474121094e+001","2","226303","8.5083332061767578e+000","2","226303","6.2000000000000000e+001","2","226303","2"
"868839707","Rhododendron carolinianum","Carolina Azalea","1.5699999809265137e+001","2","235218","6.6666668653488159e-001","2","235218","0.0000000000000000e+000","0",NULL,"1"
"871678139","Betula occidentalis","Water Birch","3.3099998474121094e+001","2","196068","2.0999999046325684e+000","2","196067","0.0000000000000000e+000","0",NULL,"3"
"871932350","Picea asperata","Dragon Spruce","9.7500000000000000e+001","2","226136","8.1899995803833008e+000","2","226136","0.0000000000000000e+000","0",NULL,"3"
"874285279","Populus grandidentata","Bigtooth Aspen","1.2619999694824219e+002","2","168319","1.0500000000000000e+001","2","262678","5.6000000000000000e+001","2","313081","103"
"878526535","Diospyros virginiana","Common Persimmon","1.3430000305175781e+002","2","315777","8.4399995803833008e+000","2","283620","5.2000000000000000e+001","2","134984","130"
"881199169","Vaccinium fuscatum","Black Highbush Blueberry","1.6799999237060547e+001","2","128106","8.0000001192092896e-001","2","128106","0.0000000000000000e+000","0",NULL,"1"
"891507608","Magnolia virginiana","Sweetbay","7.5199996948242187e+001","2","249359","5.4166665077209473e+000","2","170493","3.7000000000000000e+001","2","170493","16"
"89847633","Pinus flexilis","Limber Pine","6.7599998474121094e+001","2","226011","6.3200001716613770e+000","2","226011","0.0000000000000000e+000","0",NULL,"6"
"898735429","Toona sinensis","Chinese Toon","9.4099998474121094e+001","2","281842","5.3200001716613770e+000","2","281842","0.0000000000000000e+000","0",NULL,"1"
"901039597","Albizia julibrissin","Silktree","8.1699996948242188e+001","2","253017","5.0833334922790527e+000","2","315052","7.2800003051757812e+001","2","315052","8"
"901582032","Gleditsia x texana","Texas Honeylocust","5.5400001525878906e+001","2","226081","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"901950790","Salix interior","Sandbar Willow","5.2900001525878906e+001","2","241833","3.3333332538604736e+000","2","241835","0.0000000000000000e+000","0",NULL,"9"
"902369944","Ulmus pumila","Siberian Elm","9.8199996948242188e+001","2","281805","1.6100000381469727e+001","2","10098","1.1200000000000000e+002","2","10098","11"
"903438966","Castanea sativa","European Chestnut","5.7000000000000000e+001","2","313191","8.3583335876464844e+000","2","313191","3.8500000000000000e+001","2","313191","1"
"90507470","Quercus x schuettei","Schuette's Oak","8.2199996948242188e+001","2","226101","1.0300000190734863e+001","2","226101","0.0000000000000000e+000","0",NULL,"1"
"911275131","Quercus arizonica","Arizona White Oak","5.5000000000000000e+001","2","142565","7.6666665077209473e+000","2","142565","0.0000000000000000e+000","0",NULL,"3"
"912618073","Juniperus virginiana","Eastern Redcedar","9.6300003051757813e+001","2","233880","9.6000003814697266e+000","2","39751","6.5250000000000000e+001","2","39751","22"
"913695354","Cornus florida","Flowering Dogwood","6.0099998474121094e+001","2","249597","6.2000002861022949e+000","2","224405","4.2000000000000000e+001","2","224405","61"
"914550516","Quercus falcata","Southern Red Oak","1.4750000000000000e+002","2","127925","2.1083333969116211e+001","2","240477","1.0800000000000000e+002","2","240477","112"
"915122082","Abies firma","Momi Fir","7.0800003051757813e+001","2","225107","6.5833334922790527e+000","2","225107","0.0000000000000000e+000","0",NULL,"3"
"916299792","Cornus drummondii","Roughleaf Dogwood","4.1799999237060547e+001","2","251065","1.6666666269302368e+000","2","233484","0.0000000000000000e+000","0",NULL,"7"
"916435071","Larix gmelinii","Dahurian Larch","4.7299999237060547e+001","2","189016","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"918672465","Quercus robur","English Oak","1.4300000000000000e+002","2","283472","2.4000000000000000e+001","2","283473","8.4000000000000000e+001","2","313203","10"
"925489297","Elaegnus umbellata","Autumn-Olive","1.7500000000000000e+001","2","312052","2.7500000000000000e+000","2","312052","2.3000000000000000e+001","2","312052","1"
"92840915","Magnolia tripetala","Umbrella-Tree","7.3699996948242188e+001","2","249157","5.5833334922790527e+000","2","291286","5.3000000000000000e+001","2","291286","20"
"928549309","Liquidambar styraciflua","Sweetgum","1.5700000000000000e+002","2","252760","1.7833333969116211e+001","2","251088","1.0050000000000000e+002","2","96886","312"
"935459903","Euonymus europaeus","European Spindletree","2.6700000762939453e+001","2","226091","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"93704636","Alnus oblongifolia","Arizona Alder","1.0590000152587891e+002","2","93013","9.8416662216186523e+000","2","93013","0.0000000000000000e+000","0",NULL,"14"
"938839200","Celtis laevigata","Sugarberry","1.1040000152587891e+002","2","158510","1.3333333015441895e+001","2","2392","6.9000000000000000e+001","2","2392","4"
"944939487","Salix fragilis","Crack Willow","9.8500000000000000e+001","2","280430","1.7899999618530273e+001","2","313141","4.7500000000000000e+001","2","313141","6"
"948297216","Acer macrophyllum","Bigleaf Maple","1.6039999389648437e+002","2","269083","1.2050000190734863e+001","2","296871","0.0000000000000000e+000","0",NULL,"8"
"949944915","Salix caroliniana","Coastal Plain Willow","1.8899999618530273e+001","2","233707","6.6666668653488159e-001","2","233707","0.0000000000000000e+000","0",NULL,"1"
"950686693","Amelanchier arborea var. arborea","Common Serviceberry","8.2900001525878906e+001","2","235874","3.4166667461395264e+000","2","220876","0.0000000000000000e+000","0",NULL,"24"
"952988968","Populus × jackii","Balm-Of-Gilead","9.4699996948242188e+001","2","313148","7.0000000000000000e+000","2","312043","4.6000000000000000e+001","2","312043","2"
"954803226","Quercus laevis","Turkey Oak","5.2500000000000000e+001","2","2422","4.2500000000000000e+000","2","2422","0.0000000000000000e+000","0",NULL,"2"
"957965964","Abies lowiana","Sierra White Fir","1.7360000610351562e+002","2","241858","1.7583333969116211e+001","2","241858","0.0000000000000000e+000","0",NULL,"2"
"958873314","Tilia mongolica","Mongolian Linden","4.5500000000000000e+001","2","281873","3.5099999904632568e+000","2","281873","0.0000000000000000e+000","0",NULL,"1"
"960367858","Camellia japonica","Camellia","1.3600000381469727e+001","2","40685","2.5999999046325684e+000","2","40685","2.0000000000000000e+001","2","40685","1"
"965190294","Prunus avium","Sweet Cherry","1.2190000152587891e+002","2","199212","7.2500000000000000e+000","2","163342","5.8500000000000000e+001","2","196162","27"
"965750278","Sloanea terniflora","Tercopeo","9.1099998474121094e+001","2","213141","1.6966667175292969e+001","2","213141","0.0000000000000000e+000","0",NULL,"1"
"966264690","Pinus glabra","Spruce Pine","1.1809999847412109e+002","2","252666","1.2333333015441895e+001","2","280385","0.0000000000000000e+000","0",NULL,"10"
"972488833","Rhus copallinum","Winged Sumac","3.9700000762939453e+001","2","229820","2.1666667461395264e+000","2","229820","1.3000000000000000e+001","2","312104","7"
"974240871","Betula lenta","Sweet Birch","1.2130000305175781e+002","2","260179","1.1500000000000000e+001","2","229600","7.5500000000000000e+001","2","313248","266"
"977280014","Crataegus spathulata","Littlehip Hawthorn","1.7299999237060547e+001","2","142262","2.5000000000000000e+000","2","142262","2.1000000000000000e+001","2","142262","1"
"977935909","Vaccinium corymbosum","Highbush Blueberry","1.7600000381469727e+001","2","323428","1.4166666269302368e+000","2","227266","0.0000000000000000e+000","0",NULL,"3"
"978139234","Rhododendron minus","Piedmont Rhododendron","1.8000000000000000e+001","2","236120","7.5000000000000000e-001","2","236120","0.0000000000000000e+000","0",NULL,"1"
"981282384","Acer palmatum var. dissectum","Cut-Leaf Japanese Maple","1.4699999809265137e+001","2","133888","4.5833334922790527e+000","2","133888","3.3000000000000000e+001","2","133888","1"
"985145874","Corylus colurna","Turkish Filbert","5.3700000762939453e+001","2","281847","5.4499998092651367e+000","2","281847","0.0000000000000000e+000","0",NULL,"1"
"985552825","Pinus ponderosa var. benthamiana","Ponderosa Pine","2.6870001220703125e+002","2","269562","2.7333333969116211e+001","2","268390","7.0000000000000000e+001","2","268762","40"
"98684710","Castanea mollissima","Chinese Chestnut","7.1199996948242187e+001","2","283757","1.3583333015441895e+001","2","224537","7.4099998474121094e+001","2","313260","10"
"989307116","Tetradium daniellii","Bee-Bee Tree","5.0700000762939453e+001","2","281840","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"994906983","Juniperus ashei","Ashe's Juniper","3.9099998474121094e+001","2","320680","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"995804628","Carya spp.","Hickory","1.3819999694824219e+002","2","169959","1.0000000000000000e+001","2","250345","0.0000000000000000e+000","0",NULL,"19"
"996758038","Artemisia tridentata","Big Sagebrush","1.2300000190734863e+001","2","126239","1.3333333730697632e+000","2","126239","0.0000000000000000e+000","0",NULL,"2"
